"ADDRESS_ZIP_CODE","AGG_NUM_VEHICLES","AVG_HOUSEHOLD_SIZE","MED_GROSS_RENT","MED_HOUSING_COST","MED_INCOME","MED_YEAR_BUILT","MONTHLY_OWNER_COSTS","NO_INTERNET","TOTAL_POP"
"76253",145,3.31,NA,919,57917,1979,98,16,348
"76255",1710,2.51,676,684,48676,1971,1515,518,5514
"76258",2770,2.62,994,1114,78533,1992,1926,355,7056
"76259",2570,2.63,1051,1319,80316,2002,1681,344,5469
"76261",50,2.71,NA,564,61250,1966,61,14,244
"76262",15835,2.83,1403,1869,119517,2003,10420,303,40159
"76263",NA,3.5,NA,NA,NA,NA,4,0,14
"76264",515,2.23,773,803,73958,1996,425,125,1203
"76265",545,2.51,736,880,68277,1980,459,105,1529
"76266",8395,2.78,1298,1357,83987,1996,5107,556,17658
"76267",NA,3.77,NA,NA,NA,0,0,0,49
"76268",30,2.67,NA,1069,64531,1996,36,12,131
"76270",735,2.4,NA,655,85156,1998,658,139,1697
"76271",875,2.87,1554,1345,85938,2003,526,101,1873
"76272",1800,2.68,706,1007,87241,1994,1580,174,4799
"76273",4020,2.58,1012,1018,74298,1989,2815,411,9922
"76301",5135,2.38,706,589,30914,1955,3036,1442,15062
"76302",4340,2.28,893,908,47562,1977,2925,738,11423
"76305",1835,2.41,715,738,69645,1980,1522,418,4639
"76306",5290,2.59,813,744,44057,1969,3098,971,14781
"76308",8430,2.24,922,1013,61729,1975,4658,578,20028
"76309",5685,2.46,861,821,50569,1960,3414,656,14082
"76310",8630,2.55,965,1032,73929,1986,5597,559,19279
"76311",1645,3.07,1307,1305,82708,1975,6,7,8037
"76351",745,2.35,560,584,50972,1967,575,122,1895
"76354",4575,2.44,816,806,57621,1971,3156,704,11825
"76357",165,2.44,738,593,57083,1971,156,48,466
"76360",955,2.31,540,563,40893,1953,876,275,2805
"76363",90,2.8,NA,471,31250,1957,99,13,294
"76364",85,2.44,1575,730,56250,1962,48,27,217
"76365",1645,2.43,672,742,62500,1975,1414,286,4491
"76366",765,2.53,827,771,46579,1968,657,173,2036
"76367",4235,2.46,1125,870,60324,1976,3340,497,13471
"76370",185,2.83,NA,655,79167,1957,133,37,447
"76371",650,2.71,NA,490,57685,1968,497,74,1568
"76372",300,2.65,555,559,59896,1969,285,74,1051
"76373",NA,3.03,NA,NA,72566,1985,54,26,185
"76374",1200,2.2,658,524,39018,1963,1075,241,3595
"76377",145,1.94,575,464,39250,1962,173,78,399
"76379",300,3.12,905,647,76389,1978,137,29,580
"76380",1255,2.27,529,489,43909,1962,1040,258,3517
"76384",4605,2.61,745,729,44775,1961,2728,871,12304
"76388",115,2.66,788,536,44545,1968,65,8,234
"76389",650,2.99,678,668,96359,1990,438,49,1528
"76401",11430,2.62,1009,980,54431,1985,5994,948,29724
"76402",NA,NA,NA,NA,NA,NA,0,0,606
"76424",2995,2.64,751,696,46652,1970,2363,410,8552
"76426",4550,2.78,937,931,66633,1983,2782,579,11350
"76427",325,2.93,850,810,65406,1984,201,46,1018
"76429",NA,1.36,NA,533,2499,2000,78,0,106
"76430",890,2.44,NA,802,58125,1970,794,112,2340
"76431",1200,2.77,1132,785,62399,1983,1353,305,4376
"76432",380,2.53,708,548,45658,1977,393,88,1086
"76433",665,2.8,1196,1267,90481,2001,609,14,1934
"76435",160,2.4,950,393,43750,1973,173,45,451
"76436",NA,2.11,NA,NA,52083,0,47,0,114
"76437",2125,2.6,679,493,57006,1967,1603,491,5593
"76439",NA,NA,NA,NA,NA,NA,0,0,0
"76442",2745,2.68,610,629,57704,1976,2374,448,7697
"76443",545,2.5,495,549,44625,1976,571,104,2019
"76444",1510,2.52,494,548,49324,1976,1059,354,3477
"76445",NA,3.14,NA,NA,NA,0,73,11,229
"76446",3750,2.83,870,691,56029,1982,2637,595,8876
"76448",1490,2.34,708,627,43716,1973,1482,353,4991
"76449",890,2.27,736,744,65625,1985,887,124,2339
"76450",5030,2.39,755,751,57650,1981,4031,727,13090
"76452",NA,2.09,NA,NA,182716,2001,53,0,111
"76453",425,2.23,891,856,80000,1993,585,68,1515
"76454",565,2.76,586,463,37000,1967,411,182,1856
"76455",360,2.55,660,655,50000,1974,304,96,847
"76457",1370,2.81,818,585,52439,1979,1134,268,4194
"76458",1805,2.43,753,690,53180,1973,1433,399,5930
"76459",NA,3.19,NA,483,NA,1986,52,4,166
"76460",215,2.72,NA,475,63500,1982,101,17,391
"76462",1910,3.16,1289,1112,89063,1992,1360,155,4914
"76463",205,2.82,715,490,46944,1994,172,53,575
"76464",130,1.93,808,456,42813,1957,171,44,381
"76466",NA,5.28,NA,NA,114952,1990,75,24,523
"76469",NA,2.15,NA,456,37000,1965,40,10,86
"76470",1160,2.27,755,544,36473,1964,913,256,3432
"76471",470,2.28,577,448,37400,1958,494,156,1500
"76472",525,2.75,876,867,79010,1991,372,8,1305
"76474",45,2.75,NA,1314,NA,1950,100,58,286
"76475",295,2.64,663,659,42813,1984,294,65,1031
"76476",1260,2.85,996,849,75833,1995,980,297,3406
"76481",NA,3.33,NA,705,NA,1976,56,14,233
"76483",370,2.27,NA,416,49063,1961,275,63,868
"76484",165,2.23,717,449,68438,1983,260,11,699
"76486",420,2.36,589,811,61250,1985,359,55,1018
"76487",950,3.04,2121,764,70738,1997,794,141,2833
"76490",45,1.74,NA,698,NA,1980,15,0,54
"76491",185,2.61,721,414,58750,1969,140,17,482
"76501",5370,2.63,773,806,48146,1967,4117,1317,17357
"76502",16885,2.73,1174,1196,71517,1996,11066,1306,45515
"76504",8825,2.36,929,917,42793,1982,3255,1208,23916
"76511",950,2.5,689,737,54286,1967,684,157,2497
"76513",15665,2.76,993,1106,71858,1998,9580,1150,42610
"76518",435,2.94,615,527,50000,1985,390,185,1536
"76519",115,1.97,NA,1041,NA,1966,127,55,250
"76520",2180,2.62,805,681,54267,1974,1928,525,7692
"76522",15005,2.71,913,969,60382,1991,9063,1262,40050
"76523",115,3.58,NA,NA,52550,1996,104,7,397
"76524",1480,2.95,1124,1115,75000,1987,1026,127,3813
"76525",355,2.52,691,641,68750,1985,348,29,1160
"76527",1350,2.69,779,970,65245,1995,1047,125,4262
"76528",6075,2.57,765,718,56442,1982,4816,1057,19355
"76530",940,2.28,775,913,66563,1983,782,238,2277
"76531",1545,2.96,766,730,41875,1967,1192,285,4516
"76534",1190,2.67,890,971,71250,1990,887,220,2953
"76537",4775,2.96,1492,1560,83401,2012,2820,211,10273
"76538",385,2.38,NA,792,60375,1982,410,54,1119
"76539",2720,2.72,830,1258,74949,1998,2895,229,8665
"76541",5890,2.34,741,728,31804,1971,1959,1106,18521
"76542",20155,2.73,1150,1201,65433,2001,10823,1288,50527
"76543",13045,2.59,938,911,45723,1985,4932,1057,33350
"76544",9010,3.47,1195,1193,48589,1976,43,84,24872
"76548",12845,2.81,965,1136,73142,1998,6249,556,31759
"76549",19400,2.85,1167,1189,56777,2002,9235,844,53138
"76550",4800,2.67,792,861,65876,1982,3783,827,13789
"76554",1040,2.81,984,903,65109,1979,612,116,2360
"76556",755,2.6,439,463,62778,1992,641,179,1863
"76557",2635,2.9,915,835,67813,1989,1623,414,6063
"76559",2575,2.64,1020,1272,67263,2004,1537,109,6260
"76561",445,2.85,834,830,70345,1989,329,55,1259
"76565",NA,2.21,NA,NA,NA,1986,52,10,115
"76566",60,2.76,NA,613,130208,1976,121,26,345
"76567",3295,2.33,793,777,46058,1978,2637,768,8790
"76569",1215,3.55,1025,689,74324,1983,782,116,3174
"76570",860,2.89,642,503,35673,1967,714,265,2661
"76571",3375,2.76,1064,1161,87425,2000,2882,259,9384
"76573",NA,2.67,NA,NA,NA,NA,12,12,32
"76574",7250,2.54,942,1040,62831,1980,5370,1055,19126
"76577",1265,2.49,826,835,71639,1987,969,233,3120
"76578",555,2.67,966,998,76944,1985,425,118,1453
"76579",2400,3.39,873,989,69022,1985,1383,332,7068
"76596",NA,NA,NA,NA,NA,NA,0,0,1271
"76597",NA,NA,NA,NA,NA,NA,0,0,3304
"76598",NA,NA,NA,NA,NA,NA,0,0,570
"76599",NA,NA,NA,NA,NA,NA,0,0,1681
"76621",490,2.8,1063,888,87727,1977,347,40,1025
"76622",700,3.11,800,756,68333,1987,463,106,1734
"76623",90,3.23,NA,NA,46875,1975,52,14,223
"76624",825,2.88,767,760,67972,1986,773,257,2522
"76626",525,2.67,1022,995,82019,1976,373,50,1309
"76627",735,2.62,1068,686,71250,1991,511,67,1499
"76628",50,3.33,NA,806,NA,1958,33,5,110
"76629",470,2.3,797,526,52250,1980,585,212,1781
"76630",685,2.53,874,1190,62500,1991,589,124,1683
"76631",225,3.74,935,958,68750,1970,128,19,636
"76632",525,3.05,NA,468,42689,1974,424,233,1627
"76633",2505,3.16,914,1130,106010,1993,1884,78,6286
"76634",2645,2.47,822,790,62451,1973,2199,533,7207
"76635",485,3.01,693,600,50882,1984,373,151,1498
"76636",655,2.79,628,838,61923,1993,470,51,1507
"76637",115,2.04,488,553,60625,1965,126,19,369
"76638",1135,2.9,1154,1191,103710,1988,983,63,3095
"76639",555,2.42,541,643,44737,1979,431,194,1638
"76640",1070,2.74,908,811,50304,1976,829,163,3140
"76641",590,2.94,690,665,52250,1986,515,108,1768
"76642",1945,2.61,704,738,52628,1985,1520,627,5917
"76643",6725,2.76,1293,1252,72395,1991,3840,166,15707
"76645",3960,2.63,840,786,53894,1981,2332,562,10762
"76648",820,2.53,761,707,43482,1982,724,158,2554
"76649",215,2.15,930,625,46750,1964,229,46,596
"76650",70,3.33,NA,607,58000,1973,42,6,160
"76651",1500,2.72,965,1016,58798,1985,1013,192,3984
"76652",370,2.6,686,480,59276,1989,386,112,1169
"76653",470,2.64,NA,527,59792,1981,427,240,1409
"76654",85,2.24,NA,576,58750,1973,66,25,184
"76655",4145,2.92,1149,1304,106012,1990,2580,157,8616
"76656",1115,3.11,808,798,72727,1982,658,109,2671
"76657",4675,2.89,1152,1300,79921,1986,2997,279,11723
"76660",165,3.32,845,781,42500,1965,146,25,663
"76661",1425,2.66,452,518,28283,1969,1337,788,7388
"76664",1315,2.9,909,840,58409,1974,934,325,4015
"76665",1145,2.49,600,585,60285,1974,699,218,2838
"76666",55,2.59,NA,638,39375,1990,42,5,171
"76667",3585,2.69,692,664,46330,1981,2685,1178,10385
"76670",650,3.37,867,758,53229,1981,386,135,1815
"76671",450,2.53,688,584,61402,1987,543,98,1635
"76673",435,3.32,795,728,49196,1984,312,42,1253
"76676",95,2.5,NA,516,56250,1954,99,37,260
"76678",NA,1.79,NA,628,43194,1999,43,13,77
"76679",375,3.23,NA,565,66667,1993,323,52,1067
"76680",NA,2.62,NA,NA,NA,1969,34,0,165
"76681",160,2.61,1115,486,26849,1985,154,40,550
"76682",1320,2.93,997,891,71250,1981,889,181,3182
"76685",NA,1.54,NA,NA,NA,1978,28,23,43
"76686",65,2.13,894,589,51250,1964,75,17,222
"76687",595,2.32,919,659,62617,1986,713,100,1915
"76689",1595,2.67,978,869,54817,1983,1129,272,3878
"76690",385,2.91,892,821,40568,1995,318,133,1200
"76691",2565,2.57,890,850,65625,1981,1904,473,6357
"76692",3390,2.43,739,724,57015,1989,2981,445,9508
"76693",635,2.64,699,603,48684,1977,580,327,2170
"76701",780,2.15,1195,1126,36625,1970,148,55,1953
"76704",2510,2.31,696,684,19338,1973,1037,931,7791
"76705",11240,2.62,784,804,45572,1981,6232,2165,31902
"76706",14730,2.72,903,877,35387,1988,5575,1161,39488
"76707",5440,2.8,929,797,31598,1958,3013,1035,16430
"76708",10825,2.72,925,934,57349,1973,5967,1743,26155
"76710",9485,2.17,919,926,45137,1968,5287,1218,23385
"76711",4625,2.59,1180,965,48333,1966,2030,479,10237
"76712",11460,2.62,1164,1291,84390,1989,7056,479,27310
"76798",175,NA,NA,NA,NA,NA,0,0,2966
"76801",9885,2.49,826,790,47638,1974,6196,1208,25081
"76802",2230,2.63,963,856,60125,1981,1719,317,5727
"76820",NA,1.95,NA,1047,162969,1978,50,3,119
"76821",1840,2.43,925,734,51934,1957,1306,315,4430
"76823",1015,2.68,611,613,53029,1973,792,121,2698
"76824",NA,NA,NA,NA,NA,NA,0,0,0
"76825",2475,2.46,812,688,45671,1968,1744,224,6539
"76827",150,2.12,675,292,NA,1956,261,150,601
"76828",NA,2.04,NA,668,65368,1997,99,16,202
"76831",NA,NA,NA,NA,NA,NA,0,0,0
"76832",240,3.11,1033,571,38646,1969,114,33,678
"76834",1900,2.36,719,645,45619,1960,1485,459,4995
"76836",NA,2.5,NA,NA,NA,1959,2,0,5
"76837",375,2.77,721,494,36295,1956,313,97,2001
"76841",NA,14.58,NA,NA,NA,1992,0,0,175
"76842",NA,1.91,NA,NA,48750,1984,89,19,170
"76844",1240,2.53,625,560,54340,1975,1032,213,3243
"76845",45,2.6,NA,879,75156,1983,86,18,263
"76848",NA,2,NA,629,NA,1963,39,5,78
"76849",1505,2.47,636,645,54471,1975,1131,249,3641
"76852",80,2.24,631,711,60625,1971,114,30,304
"76853",555,2.72,850,660,56364,1980,404,88,1492
"76854",NA,2.62,NA,711,NA,1960,23,0,288
"76856",1225,2.73,594,774,72054,1972,1029,194,3570
"76857",490,2.14,1319,571,43367,1988,655,114,1984
"76858",95,2.36,NA,550,51875,1950,102,21,264
"76859",665,1.86,593,528,39329,1971,676,212,1773
"76861",865,3.14,803,662,77188,1974,504,63,2053
"76862",40,2.22,NA,476,57813,1998,81,7,184
"76864",230,2.57,675,608,41452,1984,289,82,812
"76865",130,2.31,NA,522,NA,1965,81,8,199
"76866",360,4.03,859,602,58906,1978,184,31,838
"76869",NA,5.32,NA,1316,NA,2001,41,6,218
"76870",30,3.6,NA,488,120625,1970,16,0,72
"76871",250,3.06,1075,857,75500,1979,183,36,704
"76872",165,2.13,729,688,48036,1979,231,55,611
"76873",NA,2.96,NA,729,64052,1944,43,8,148
"76874",NA,NA,NA,NA,NA,1974,0,0,0
"76875",235,1.96,863,489,51563,1950,216,84,489
"76877",1340,2.52,782,702,46494,1966,1091,272,4303
"76878",605,2.68,438,512,56971,1958,443,113,1642
"76880",NA,NA,NA,NA,NA,NA,0,0,0
"76882",90,2.68,NA,NA,53095,1981,80,6,257
"76884",25,3.06,NA,NA,NA,1943,14,3,55
"76885",NA,1.87,NA,444,NA,1996,33,0,97
"76887",NA,1.19,NA,614,NA,1957,43,0,63
"76888",50,1.81,NA,915,24427,1993,45,3,136
"76890",285,2.48,721,739,51776,1982,295,46,884
"76901",13460,2.65,981,934,64923,1972,8772,1343,32419
"76902",NA,NA,NA,NA,NA,NA,0,0,0
"76903",11265,2.46,810,679,43844,1963,7323,2685,30312
"76904",15915,2.33,920,1134,74188,1983,9175,1113,36132
"76905",4600,2.83,1181,916,71613,1983,3152,624,13052
"76908",540,NA,NA,NA,NA,NA,0,0,2319
"76909",70,NA,NA,NA,NA,NA,0,0,555
"76930",NA,2.18,NA,438,26477,1966,33,15,72
"76932",1120,3.15,914,703,62179,1977,722,157,3349
"76933",510,2.61,782,732,55750,1972,350,78,1365
"76934",235,2.69,860,407,47083,1985,259,80,947
"76935",620,2.85,NA,590,75000,1995,666,43,1916
"76936",805,2.88,489,578,61094,1969,746,266,2547
"76937",NA,1.78,NA,829,NA,1973,35,16,66
"76939",NA,NA,NA,NA,NA,NA,0,0,0
"76940",NA,NA,NA,NA,NA,NA,0,0,15
"76941",440,2.35,995,714,43472,1979,488,221,1410
"76943",1325,2.21,547,520,52646,1981,792,257,2867
"76945",670,2.19,339,407,37237,1973,540,195,1715
"76950",1235,3.06,659,784,61923,1976,769,338,3473
"76951",545,3.43,906,767,55481,1978,357,50,1391
"76953",NA,1.91,NA,NA,39375,1979,26,4,67
"76955",55,3.12,NA,700,72438,1954,80,19,278
"76957",NA,4.02,NA,NA,NA,NA,10,0,185
"76958",60,2.62,NA,380,NA,1974,86,0,238
"77002",3640,1.34,1601,1582,70992,2006,672,228,18892
"77003",4980,1.94,1439,1549,81895,2002,2278,305,9992
"77004",11190,2.04,1119,1260,57078,1977,5095,1922,34197
"77005",8975,2.53,1845,2771,196233,1993,7075,271,28310
"77006",11295,1.65,1512,1663,88670,1988,4741,599,22678
"77007",22395,1.91,1780,2094,134394,2006,10877,807,40653
"77008",18015,2.11,1341,2055,132500,1989,11046,736,37097
"77009",15090,2.53,995,1089,68587,1950,8365,2409,37654
"77010",310,1.5,3293,3256,231406,2004,25,0,802
"77011",5775,2.75,749,648,37943,1946,3079,1797,17060
"77012",6070,3,822,787,39094,1956,2186,1768,17932
"77013",6100,2.98,1003,952,39575,1975,2529,1074,19296
"77014",13885,3.15,1048,1192,53614,1997,6081,1121,37471
"77015",21980,3.22,1035,986,52623,1979,9514,1947,58276
"77016",8570,3.08,993,783,39266,1965,6083,1464,30252
"77017",11570,3.22,968,887,53003,1961,5125,1470,33627
"77018",11130,2.4,1034,1594,94870,1964,8011,1162,28403
"77019",10455,1.98,1722,1910,121118,2001,5197,334,22475
"77020",8690,2.95,812,710,41952,1955,4413,1967,26252
"77021",8125,2.46,1037,954,40444,1964,3906,1824,26287
"77022",9565,2.9,878,754,39295,1961,4278,2209,26476
"77023",9665,2.68,917,851,41873,1951,4705,2292,27676
"77024",13960,2.36,1601,2243,122979,1980,9386,549,37694
"77025",11345,2.16,1378,1513,80051,1987,5478,804,29539
"77026",6095,2.7,777,668,31744,1959,3410,2061,21412
"77027",9780,1.78,1623,1683,96834,2003,3199,107,19386
"77028",5480,3.1,982,751,29478,1963,3520,1101,19506
"77029",5460,2.96,892,700,44102,1956,3763,1235,16223
"77030",3325,2.11,1500,1599,81821,1991,2177,222,11787
"77031",5940,2.79,973,1028,40234,1976,2579,963,16710
"77032",5075,3.19,1017,955,38269,1985,1705,818,13887
"77033",7390,3.09,1035,715,36750,1957,5530,2054,28669
"77034",14640,3.17,1062,997,55150,1975,5809,685,38875
"77035",12135,2.55,959,985,48939,1972,5836,2726,35335
"77036",23205,2.67,892,877,37228,1978,4645,6384,68797
"77037",6080,3.51,901,764,42731,1969,3695,1724,18106
"77038",11265,3.62,1094,1057,44145,1986,5013,1559,32275
"77039",9190,3.47,998,882,38229,1973,4445,2212,27501
"77040",21830,2.7,1177,1165,61528,1986,9660,1411,50192
"77041",13750,3,1557,1393,87773,1994,8072,626,33053
"77042",16670,2.17,1103,1112,48801,1982,5091,1235,40861
"77043",10265,2.54,1240,1259,71089,1977,5616,550,25122
"77044",19835,3.42,1632,1697,85300,2008,12184,703,53753
"77045",12035,3.24,1187,933,62795,1976,6079,1186,32627
"77046",310,1.33,1746,1495,135614,1989,371,0,1002
"77047",13720,2.79,1379,1347,68806,2003,8611,655,33199
"77048",6065,2.96,1072,1034,45671,1979,3526,956,19413
"77049",15675,3.46,1258,1269,65872,2002,7924,776,39514
"77050",2095,3.45,952,799,33542,1972,965,181,5745
"77051",5240,2.89,950,898,35760,1970,2963,1403,19077
"77053",11410,3.34,1389,1118,57214,1980,6498,845,30642
"77054",11025,1.63,1270,1243,53177,1989,1672,882,23699
"77055",17185,2.74,1092,1208,64277,1977,7199,1318,43780
"77056",9735,1.86,1731,1866,101563,1996,4497,305,22062
"77057",18575,2.11,1184,1257,60927,1977,6677,1913,44056
"77058",8100,1.88,1145,1132,58199,1980,2777,538,17651
"77059",6330,2.89,1408,1950,144391,1993,5719,105,18020
"77060",15360,3.22,895,887,34195,1980,3426,3263,47349
"77061",9375,2.79,846,855,41066,1970,3410,1181,25485
"77062",9715,2.62,1160,1257,98193,1981,7205,313,24761
"77063",16640,2.02,1180,1188,44745,1977,4561,1463,39855
"77064",20955,3.13,1316,1233,75489,1993,9746,1086,49305
"77065",17265,2.52,1184,1202,65738,1991,7039,1091,40140
"77066",15125,3.38,1347,1160,69865,1985,8612,566,40053
"77067",12245,3.33,977,978,48080,1985,4425,1517,33420
"77068",4640,2.93,1124,1455,78493,1983,2629,217,11031
"77069",7345,2.29,1225,1228,65620,1986,4939,504,19054
"77070",22410,2.71,1369,1395,70297,1996,10377,928,58462
"77071",9235,2.74,977,1011,53406,1979,5162,1182,27221
"77072",21815,3.34,1094,1011,46376,1979,8431,2752,63585
"77073",17535,2.92,1108,1195,63194,2001,8286,1646,38857
"77074",13360,2.95,955,928,42599,1973,4314,2995,39088
"77075",16170,3.48,1101,1095,65442,1992,7235,1314,42736
"77076",11260,3.37,1022,915,37258,1962,4832,2818,33171
"77077",24790,2.17,1264,1321,64904,1988,10274,1218,63168
"77078",4045,2.95,1076,868,38341,1976,2800,578,13738
"77079",13555,2.59,1405,1525,82657,1978,7206,296,34633
"77080",17475,2.96,1111,1099,56301,1973,7138,1590,45391
"77081",17615,2.76,895,899,37594,1977,1197,5437,51374
"77082",22315,2.45,1168,1204,54686,1993,8012,1722,52827
"77083",30005,3.36,1190,1152,55961,1989,14852,1289,77663
"77084",42095,3.11,1330,1297,69857,1992,21208,2642,107864
"77085",7150,3.11,1146,1058,60580,1999,3729,829,17101
"77086",11470,3.47,1051,1025,51523,1983,4910,1203,30071
"77087",11785,3.21,844,777,46478,1962,6228,1910,36710
"77088",17920,3.18,1019,969,45869,1978,11072,2986,54601
"77089",22375,3.25,1250,1288,77960,1984,12662,886,59042
"77090",16335,2.43,1067,1083,41086,1987,3978,2408,39478
"77091",10670,2.69,923,892,32441,1981,4036,2076,30008
"77092",14960,2.49,1035,1012,47453,1974,5467,2187,35822
"77093",14330,3.49,907,751,33035,1964,7920,4791,47417
"77094",3380,2.8,1623,2118,168078,1997,3314,10,11139
"77095",31160,2.89,1419,1502,87960,1997,17813,473,71138
"77096",11330,2.55,1079,1225,71930,1969,6381,1109,32744
"77098",7510,1.8,1743,1850,110454,1992,2754,192,15414
"77099",16490,3.11,1061,1026,40710,1981,5742,1438,50113
"77204",405,NA,NA,NA,NA,NA,0,0,4459
"77301",11985,3.09,1060,1035,55719,1989,5965,1411,33409
"77302",7195,3,1250,1147,80581,1996,5172,357,19165
"77303",9470,2.96,1117,1072,68673,1998,5619,430,22502
"77304",16125,2.44,1195,1311,70533,2004,8901,873,36700
"77306",6180,3.28,777,481,58213,1997,4328,501,16650
"77316",10675,2.99,1271,1653,112917,2008,8742,158,29191
"77318",6855,2.62,987,1103,80820,1996,5588,502,18348
"77320",9925,2.85,960,913,48550,1989,6095,1467,38572
"77326",NA,1.3,NA,605,NA,1974,63,26,82
"77327",9075,3.12,813,749,49173,1988,7393,968,29710
"77328",5305,3.11,960,702,51635,1995,4307,618,18297
"77331",2180,2.41,812,823,44572,1992,2435,629,7114
"77334",NA,NA,NA,NA,NA,NA,0,0,23
"77335",1080,3.09,825,577,46944,1985,786,101,2799
"77336",4410,2.96,1138,1133,74423,1993,3201,621,12249
"77338",18800,2.86,1135,1224,61135,1998,8652,1355,46780
"77339",16655,2.49,1470,1470,79016,1989,10014,472,42652
"77340",11640,2.28,899,881,39133,1985,5050,1508,32826
"77341",NA,NA,NA,NA,NA,NA,0,0,0
"77342",NA,NA,NA,NA,NA,NA,0,0,0
"77345",9245,2.96,1694,1861,148402,1993,8155,197,27274
"77346",27635,3.02,1482,1691,111111,2002,18876,689,67587
"77350",65,2.98,NA,423,NA,1984,29,6,119
"77351",10215,2.61,879,705,53724,1987,9137,1915,34047
"77354",14445,3.01,1339,1478,99533,2005,10185,498,38505
"77355",11395,3.11,1220,1511,97440,2002,8636,229,31164
"77356",10045,2.38,1432,1435,105825,2001,10250,433,28689
"77357",12050,3.24,1076,917,72093,1995,7050,828,29992
"77358",2085,2.65,596,932,67011,1987,1547,418,5324
"77359",NA,1.73,NA,393,42381,1983,27,0,142
"77360",1695,2.47,940,639,53750,1989,1878,349,5805
"77362",2315,2.94,1249,1310,83011,2005,1902,162,6361
"77363",935,2.48,985,629,57147,1998,1053,345,3042
"77364",745,2.17,819,480,48083,1987,934,202,2272
"77365",14735,3.02,1169,1327,88820,2003,10345,1125,36802
"77367",125,1.5,1352,1330,66630,1998,106,19,264
"77368",NA,NA,NA,NA,NA,NA,0,0,0
"77369",NA,2.22,NA,412,21016,1976,166,113,478
